x,y,u,v,p,rho,u_x,u_y,v_x,v_y,p_x,p_y,u_xx,u_yy,v_xx,v_yy,u_t,v_t
4.375000e-01 7.812500e-03 4.044403e+00 4.191537e-01 4.166049e+03 1.249815e+00 -6.097889e+01 -1.725963e+00 1.031868e+00 5.356491e+01 5.434216e+02 -4.066913e+01 -1.773551e+02 -1.089976e+02 -1.206504e+01 3.273849e+00 -1.812727e+02 5.916526e+00
4.453125e-01 7.812500e-03 3.563205e+00 4.281831e-01 4.170121e+03 1.251036e+00 -6.228033e+01 -1.553110e+00 9.409867e-01 5.476249e+01 4.920011e+02 -3.996840e+01 -1.557413e+02 -9.235559e+01 -1.127536e+01 1.605447e+00 -1.734803e+02 5.147856e+00
4.531250e-01 7.812500e-03 3.072310e+00 4.360768e-01 4.173766e+03 1.252130e+00 -6.341116e+01 -1.387896e+00 8.544030e-01 5.580723e+01 4.344052e+02 -3.930759e+01 -1.336639e+02 -7.541055e+01 -1.098279e+01 -9.709859e-02 -1.509258e+02 4.431670e+00
4.609375e-01 7.812500e-03 2.573070e+00 4.428064e-01 4.176936e+03 1.253081e+00 -6.436775e+01 -1.229313e+00 7.679138e-01 5.669462e+01 3.713345e+02 -3.873626e+01 -1.111629e+02 -5.823099e+01 -1.125085e+01 -1.790931e+00 -1.254713e+02 3.831541e+00
4.687500e-01 7.812500e-03 2.066855e+00 4.483473e-01 4.179590e+03 1.253877e+00 -6.514724e+01 -1.075803e+00 6.771101e-01 5.742089e+01 3.035564e+02 -3.830014e+01 -8.834738e+01 -4.090115e+01 -1.208881e+01 -3.429803e+00 -1.043469e+02 3.399554e+00
4.765625e-01 7.812500e-03 1.555046e+00 4.526789e-01 4.181692e+03 1.254508e+00 -6.574779e+01 -9.252620e-01 5.776830e-01 5.798330e+01 2.318956e+02 -3.803645e+01 -6.538242e+01 -2.351737e+01 -1.344558e+01 -4.966333e+00 -8.410474e+01 3.170979e+00
4.843750e-01 7.812500e-03 1.039035e+00 4.557847e-01 4.183214e+03 1.254964e+00 -6.616895e+01 -7.753701e-01 4.659503e-01 5.837984e+01 1.572205e+02 -3.797131e+01 -4.246241e+01 -6.183220e+00 -1.521040e+01 -6.352894e+00 -5.739304e+01 3.160359e+00
4.921875e-01 7.812500e-03 5.202194e-01 4.576530e-01 4.184135e+03 1.255241e+00 -6.641186e+01 -6.235858e-01 3.393804e-01 5.860923e+01 8.043768e+01 -3.811525e+01 -1.977590e+01 1.099519e+01 -1.721939e+01 -7.543207e+00 -2.864042e+01 3.360617e+00
5.000000e-01 7.812500e-03 1.455814e-14 4.582765e-01 4.184444e+03 1.255333e+00 -6.647897e+01 -4.674207e-01 1.967994e-01 5.867099e+01 2.482164e+00 -3.846299e+01 2.528867e+00 2.791602e+01 -1.926964e+01 -8.494233e+00 -1.676606e+00 3.745948e+00
5.078125e-01 7.812500e-03 -5.202194e-01 4.576530e-01 4.184135e+03 1.255241e+00 -6.637357e+01 -3.043748e-01 3.875124e-02 5.856517e+01 -7.568270e+01 -3.899230e+01 2.436795e+01 4.448499e+01 -2.114059e+01 -9.167298e+00 2.715424e+01 4.273878e+00
5.156250e-01 7.812500e-03 -1.039035e+00 4.557847e-01 4.183214e+03 1.254964e+00 -6.609943e+01 -1.321068e-01 -1.324960e-01 5.829248e+01 -1.530738e+02 -3.966568e+01 4.573586e+01 6.062133e+01 -2.262190e+01 -9.529683e+00 5.493725e+01 4.892174e+00
5.234375e-01 7.812500e-03 -1.555046e+00 4.526789e-01 4.181692e+03 1.254508e+00 -6.566000e+01 5.153140e-02 -3.132325e-01 5.785416e+01 -2.286909e+02 -4.043275e+01 6.670338e+01 7.625898e+01 -2.354169e+01 -9.555181e+00 8.207201e+01 5.543419e+00
5.312500e-01 7.812500e-03 -2.066855e+00 4.483473e-01 4.179590e+03 1.253877e+00 -6.505786e+01 2.483505e-01 -4.985944e-01 5.725211e+01 -3.015309e+02 -4.123133e+01 8.740352e+01 9.134943e+01 -2.379446e+01 -9.224757e+00 1.098830e+02 6.172553e+00
5.390625e-01 7.812500e-03 -2.573070e+00 4.428064e-01 4.176936e+03 1.253081e+00 -6.429456e+01 4.597250e-01 -6.832370e-01 5.648885e+01 -3.706041e+02 -4.199428e+01 1.080069e+02 1.058609e+02 -2.336259e+01 -8.526902e+00 1.301507e+02 6.728471e+00
5.468750e-01 7.812500e-03 -3.072310e+00 4.360768e-01 4.173766e+03 1.252130e+00 -6.337008e+01 6.865136e-01 -8.620569e-01 5.556759e+01 -4.349566e+02 -4.265244e+01 1.286933e+02 1.197802e+02 -2.232134e+01 -7.458004e+00 1.578492e+02 7.170293e+00
5.546875e-01 7.812500e-03 -3.563205e+00 4.281831e-01 4.170121e+03 1.251036e+00 -6.228308e+01 9.287797e-01 -1.030841e+00 5.449220e+01 -4.936998e+02 -4.314197e+01 1.496198e+02 1.331111e+02 -2.083227e+01 -6.021390e+00 1.785746e+02 7.464202e+00
5.625000e-01 7.812500e-03 -4.044403e+00 4.191537e-01 4.166049e+03 1.249815e+00 -6.103135e+01 1.185729e+00 -1.186957e+00 5.326741e+01 -5.460353e+02 -4.340774e+01 1.708928e+02 1.458738e+02 -1.911586e+01 -4.227415e+00 1.810544e+02 7.588052e+00
5.703125e-01 7.812500e-03 -4.514573e+00 4.090207e-01 4.161604e+03 1.248481e+00 -5.961189e+01 1.455558e+00 -1.329573e+00 5.189859e+01 -5.912819e+02 -4.341202e+01 1.925469e+02 1.581040e+02 -1.741471e+01 -2.092402e+00 2.038172e+02 7.525288e+00
5.781250e-01 7.812500e-03 -4.972408e+00 3.978187e-01 4.156843e+03 1.247053e+00 -5.802194e+01 1.735466e+00 -1.459674e+00 5.039182e+01 -6.288914e+02 -4.313727e+01 2.145292e+02 1.698504e+02 -1.594783e+01 3.613055e-01 2.158280e+02 7.270123e+00
5.859375e-01 7.812500e-03 -5.416636e+00 3.855854e-01 4.151826e+03 1.245548e+00 -5.625938e+01 2.021621e+00 -1.579798e+00 4.875370e+01 -6.584600e+02 -4.259259e+01 2.366947e+02 1.811728e+02 -1.487396e+01 3.105654e+00 2.342736e+02 6.824302e+00
5.937500e-01 7.812500e-03 -5.846024e+00 3.723607e-01 4.146615e+03 1.243984e+00 -5.432370e+01 2.309273e+00 -1.693311e+00 4.699118e+01 -6.797257e+02 -4.181371e+01 2.588109e+02 1.921373e+02 -1.426490e+01 6.107742e+00 2.320442e+02 6.201278e+00
6.015625e-01 7.812500e-03 -6.259379e+00 3.581863e-01 4.141274e+03 1.242382e+00 -5.221639e+01 2.593173e+00 -1.803823e+00 4.511140e+01 -6.925638e+02 -4.086271e+01 2.805696e+02 2.028121e+02 -1.409935e+01 9.330235e+00 2.183865e+02 5.428992e+00
6.093750e-01 7.812500e-03 -6.655565e+00 3.431058e-01 4.135870e+03 1.240761e+00 -4.994168e+01 2.867731e+00 -1.914487e+00 4.312159e+01 -6.969763e+02 -3.982632e+01 3.016063e+02 2.132624e+02 -1.427454e+01 1.273028e+01 2.272905e+02 4.550673e+00
6.171875e-01 7.812500e-03 -7.033499e+00 3.271638e-01 4.130464e+03 1.239139e+00 -4.750672e+01 3.127426e+00 -2.027349e+00 4.102893e+01 -6.930803e+02 -3.880702e+01 3.215258e+02 2.235436e+02 -1.463192e+01 1.626118e+01 2.206216e+02 3.627605e+00
6.250000e-01 7.812500e-03 -7.392166e+00 3.104059e-01 4.125119e+03 1.237536e+00 -4.492179e+01 3.367228e+00 -2.143135e+00 3.884037e+01 -6.811024e+02 -3.791680e+01 3.399329e+02 2.336989e+02 -1.499039e+01 1.987314e+01 2.159630e+02 2.735306e+00
6.328125e-01 7.812500e-03 -7.730617e+00 2.928786e-01 4.119896e+03 1.235969e+00 -4.220018e+01 3.582866e+00 -2.261133e+00 3.656262e+01 -6.613722e+02 -3.726574e+01 3.564637e+02 2.437541e+02 -1.517757e+01 2.351578e+01 2.073317e+02 1.959965e+00
6.406250e-01 7.812500e-03 -8.047981e+00 2.746286e-01 4.114852e+03 1.234455e+00 -3.935773e+01 3.771116e+00 -2.379464e+00 3.420213e+01 -6.343205e+02 -3.695366e+01 3.708181e+02 2.537173e+02 -1.505753e+01 2.713921e+01 1.914786e+02 1.392716e+00
6.484375e-01 7.812500e-03 -8.343469e+00 2.557032e-01 4.110039e+03 1.233012e+00 -3.641233e+01 3.930011e+00 -2.495376e+00 3.176508e+01 -6.004744e+02 -3.706219e+01 3.827907e+02 2.635782e+02 -1.454468e+01 3.069751e+01 1.807052e+02 1.118196e+00
6.562500e-01 7.812500e-03 -8.616368e+00 2.361494e-01 4.105508e+03 1.231652e+00 -3.338308e+01 4.058666e+00 -2.605623e+00 2.925724e+01 -5.604522e+02 -3.764634e+01 3.922914e+02 2.733101e+02 -1.361004e+01 3.415113e+01 1.625051e+02 1.209790e+00
6.640625e-01 7.812500e-03 -8.866061e+00 2.160148e-01 4.101302e+03 1.230391e+00 -3.028914e+01 4.157465e+00 -2.706995e+00 2.668407e+01 -5.149464e+02 -3.873141e+01 3.993564e+02 2.828721e+02 -1.227648e+01 3.746748e+01 1.518261e+02 1.719035e+00
6.718750e-01 7.812500e-03 -9.092011e+00 1.953464e-01 4.097462e+03 1.229239e+00 -2.714907e+01 4.227696e+00 -2.796568e+00 2.405057e+01 -4.647068e+02 -4.031043e+01 4.041438e+02 2.922115e+02 -1.060860e+01 4.062353e+01 1.288876e+02 2.673213e+00
6.796875e-01 7.812500e-03 -9.293777e+00 1.741914e-01 4.094022e+03 1.228207e+00 -2.397964e+01 4.271502e+00 -2.872111e+00 2.136139e+01 -4.105170e+02 -4.234901e+01 4.069140e+02 3.012676e+02 -8.699708e+00 4.360446e+01 1.142814e+02 4.070787e+00
6.875000e-01 7.812500e-03 -9.471002e+00 1.525968e-01 4.091011e+03 1.227303e+00 -2.079543e+01 4.291511e+00 -2.932148e+00 1.862074e+01 -3.531687e+02 -4.478540e+01 4.079971e+02 3.099725e+02 -6.657833e+00 4.640332e+01 9.030464e+01 5.882140e+00
6.953125e-01 7.812500e-03 -9.623420e+00 1.306096e-01 4.088452e+03 1.226536e+00 -1.760815e+01 4.290791e+00 -2.976092e+00 1.583249e+01 -2.934353e+02 -4.753851e+01 4.077519e+02 3.182539e+02 -4.595064e+00 4.901812e+01 6.597564e+01 8.051888e+00
7.031250e-01 7.812500e-03 -9.750851e+00 1.082767e-01 4.086363e+03 1.225909e+00 -1.442683e+01 4.272523e+00 -3.004162e+00 1.300025e+01 -2.320562e+02 -5.051280e+01 4.065256e+02 3.260372e+02 -2.616900e+00 5.145133e+01 5.029362e+01 1.050322e+01
